"index","TS1","TS2","TS3","TS4","TS5","TS6","TS7","TS8","TS9","TS10","TS11","TS12","TS13","TS14","TS15","TS16","TS17","TS18","TS19","TS20","TS21","TS22","TS23","TS24","TS25","TS26","TS27","TS28","TS29","TS30","TS31","TS32","TS33","TS34","TS35","TS36","TS37","TS38","TS39","TS40","TS41","TS42","TS43","TS44","TS45","TS46","TS47","TS48","TS49","TS50","TS51","TS52","TS53","TS54","TS55","TS56","TS57","TS58","TS59","TS60","TS61","TS62","TS63","TS64","TS65","TS66","TS67","TS68","TS69","TS70","TS71","TS72","TS73","TS74","TS75","TS76","TS77","TS78","TS79","TS80","Left_Right","FWD"
281,-0.32531,-0.056006,-0.11132,0.21907,-0.080873,0.084223,-0.27311,0.084769,0.10317,-0.37866,-0.37696,-0.059553,-0.0063199,-0.049355,-0.25153,-0.027938,-0.12966,-0.034386,-0.036132,-0.2516,-0.01201,-0.01668,0.34122,-0.0091837,-0.18056,0.20898,-0.20011,-0.19603,0.08828,-0.046013,-0.046254,-0.11649,0.24708,0.0091504,-0.10891,-0.15756,-0.00072565,-0.13624,-0.032218,-0.23743,0.0010318,-0.052648,-0.089346,-0.038562,0.03272,-0.17232,0.22155,-0.039341,-0.071399,-0.073223,-0.053053,0.078223,0.046867,-0.045946,-0.085133,0.029801,0.14744,-0.038914,0.14893,0.082167,-0.022237,0.089321,0.047854,0.010682,0.25889,-0.15746,-0.056278,-0.0067152,0.048225,0.013736,0.11519,0.11086,0.0055975,-0.0042766,0.047164,0.1086,-0.0356,0.075539,-0.085126,0.037577,-0.6906588726,0.5268373856
291,-0.21196,0.061081,-0.12014,0.21142,-0.064274,0.15433,-0.24537,0.15894,0.13779,-0.38408,-0.38486,-0.0037333,0.055615,0.034106,-0.23747,0.062382,-0.054779,-0.019391,-0.010711,-0.17485,0.025476,-0.016053,0.40236,0.029347,-0.17206,0.23027,-0.20305,-0.1749,0.11126,-0.035727,-0.013184,-0.10324,0.36345,0.035584,-0.12361,-0.15558,-0.0045323,-0.1507,-0.044629,-0.19504,-0.0059382,-0.077011,-0.020292,-0.088048,0.090993,-0.13148,0.2254,-0.0024743,-0.068818,-0.093002,-0.062489,0.040669,0.03331,-0.030252,-0.093157,0.0050568,0.12299,-0.05122,0.19937,0.06434,-0.0017523,0.080108,0.06985,0.002277,0.23754,-0.16616,-0.064473,0.030153,0.043435,0.0038634,0.14883,0.11049,0.053433,-0.027767,0.020004,0.13607,-0.04429,0.079201,-0.082035,0.065572,-0.9432984086,0.7561962146
301,-0.10636,0.20558,-0.071057,0.22938,-0.028093,0.23739,-0.24994,0.22361,0.19755,-0.26461,-0.29101,0.08325,0.10822,0.11069,-0.21102,0.11102,0.018229,0.010307,0.026793,-0.094754,0.0581,0.022574,0.44664,0.052735,-0.11075,0.22771,-0.16695,-0.12314,0.08585,-0.039694,-0.0030538,-0.075963,0.36297,0.042683,-0.13394,-0.15621,-0.0049872,-0.18187,-0.050982,-0.15804,-0.010084,-0.068951,0.023781,-0.077342,0.09377,-0.107,0.20633,0.0067376,-0.068585,-0.11522,-0.052243,-0.0033965,0.011886,-0.01684,-0.097811,-0.019447,0.086196,-0.065657,0.16978,0.035201,0.064994,0.051673,0.068222,-0.010201,0.18674,-0.19552,-0.068155,0.048877,0.03484,0.0053666,0.17281,0.12019,0.068829,-0.03835,0.0099746,0.11031,-0.057332,0.11378,-0.058177,0.056854,-0.7536104204,0.6481397842
311,0.076286,0.30732,0.097736,0.29795,0.019083,0.27084,-0.22114,0.27496,0.23226,-0.12027,-0.15499,0.16827,0.15439,0.13465,-0.11741,0.14881,0.10113,0.097621,0.070651,-0.020265,0.095225,0.082293,0.45586,0.076708,-0.009504,0.22661,-0.079667,-0.088084,0.093934,-0.028123,0.016543,-0.041842,0.35066,0.0015054,-0.13578,-0.13998,-0.029552,-0.085115,-0.070563,-0.11359,-0.010915,-0.034874,0.05006,-0.070649,0.093387,-0.076349,0.18093,0.06478,-0.072893,-0.14135,0.030647,-0.036137,0.0063727,0.0074696,-0.076297,-0.020768,0.020913,-0.04731,0.16266,-0.0054552,0.054968,0.025638,0.060625,-0.0076636,0.12689,-0.17335,-0.031408,0.054364,0.01523,-0.0054111,0.15634,0.13221,0.070661,0.0053096,-0.0056008,0.11652,-0.052273,0.077979,-0.082347,0.055295,-0.6544445972,0.6237004334
321,0.18549,0.46474,0.13267,0.41849,0.064745,0.33466,-0.1772,0.33709,0.31675,-0.1154,-0.1371,0.20894,0.21096,0.19659,-0.070435,0.22381,0.1481,0.14244,0.12662,-0.0090242,0.083259,0.099464,0.38662,0.079344,-0.0056584,0.23523,-0.078744,-0.057981,0.13298,-0.038055,0.036495,-0.028716,0.39642,-0.0019719,-0.15337,-0.15856,-0.063255,-0.085599,-0.068988,-0.090315,-0.037579,-0.03,0.065363,-0.089219,0.11758,-0.094636,0.16578,0.11547,-0.057132,-0.16237,-0.00023719,-0.013714,-0.024733,0.044482,-0.087279,-0.058989,-0.020002,-0.038731,0.14145,-0.038267,0.081384,0.028759,0.043163,-0.0086687,0.085038,-0.16206,-0.006373,0.04965,0.024196,-0.0079265,0.15629,0.12657,0.050922,-0.013462,0.0061559,0.10889,-0.067612,0.096288,-0.077934,0.044444,-0.8720845122,0.6629129466
331,0.29359,0.6438,0.12105,0.7597,0.16464,0.46902,-0.15886,0.44533,0.43075,-0.081845,-0.076455,0.25556,0.21384,0.21343,-0.0070694,0.24775,0.23959,0.18376,0.2056,0.012728,0.10964,0.1283,0.084167,0.099661,-0.0039096,0.22173,-0.077334,0.0149,0.21767,0.0064622,0.044296,0.0065816,0.27919,-0.010695,-0.15587,-0.14515,-0.15001,-0.083353,-0.070862,0.00018474,-0.052779,-0.060087,0.030292,-0.078505,0.13772,-0.092234,0.097987,0.062697,-0.074017,-0.19523,-0.03377,0.0063324,-0.026245,0.027876,-0.074188,-0.13592,0.054224,-0.015748,0.16362,-0.019681,0.058239,0.036551,0.0016228,-0.024525,0.095714,-0.12719,0.022432,0.061713,0.015084,-0.023773,0.1344,0.076181,0.043543,-0.00614,0.019712,0.12547,-0.073573,0.098447,-0.074627,0.055996,-1.2052502082,0.8175364138
341,0.40501,0.83566,0.24025,0.9017,0.23663,0.57932,-0.0998,0.52213,0.5078,-0.11985,-0.010461,0.28825,0.21684,0.26933,0.029717,0.31518,0.31964,0.273,0.23133,0.059612,0.15266,0.16341,0.1391,0.1669,-0.0058515,0.20421,-0.06756,0.022212,0.28147,0.0433,0.072123,0.052366,0.28867,0.026851,-0.13272,-0.086783,-0.19078,-0.1336,-0.071387,0.071394,-0.06065,-0.083851,0.096056,-0.05565,0.16511,-0.085429,0.088253,0.087943,-0.046639,-0.19465,-0.07745,-0.021444,-0.087441,0.078109,-0.079224,-0.17623,0.069004,-0.047146,0.18984,0.028955,0.069593,0.009821,-0.0026836,-0.033377,0.10327,-0.055917,0.017552,0.067982,-0.020099,-0.028802,0.13918,0.046049,0.085987,0.0031305,0.053476,0.13165,-0.049518,0.098995,-0.075864,0.041468,-0.9698422352,0.6601607412
351,0.51474,0.91691,0.37756,0.97819,0.25553,0.66241,0.029651,0.55001,0.4762,-0.085873,0.056989,0.28317,0.2315,0.33969,0.063699,0.39011,0.35522,0.30632,0.26604,0.080324,0.21754,0.16898,0.22357,0.22068,0.024772,0.25874,-0.039468,0.024661,0.34749,0.082823,0.11523,0.056489,0.31092,0.023981,-0.11164,-0.049256,-0.21925,-0.15804,-0.034128,0.12973,-0.023596,-0.11277,0.10486,0.022521,0.21524,-0.11538,0.12015,0.092378,0.0022047,-0.16989,-0.11238,-0.056133,-0.027411,0.072951,-0.053353,-0.14089,0.056803,-0.034612,0.19941,0.072562,0.078342,0.027561,0.028492,-0.025332,0.091401,0.044571,-0.034176,0.04531,0.0033953,-0.017343,0.13093,0.059496,0.063493,0.033588,0.073635,0.1074,-0.033593,0.089962,-0.052845,0.015982,-1.2477699136,0.8294261378
361,0.55597,0.94997,0.34546,0.91888,0.2483,0.69007,0.074806,0.51319,0.4624,-0.017208,0.13939,0.28598,0.23802,0.33179,0.090893,0.38661,0.33923,0.26934,0.25635,0.14913,0.23281,0.14975,0.21174,0.24451,0.038737,0.2235,0.012235,0.043083,0.34831,0.082768,0.095955,0.044476,0.2981,0.0032332,-0.12672,0.00157,-0.22228,-0.14101,-0.043607,0.18201,-0.033275,-0.11755,0.10669,0.045936,0.21607,-0.089145,0.10274,0.085147,0.021471,-0.19053,-0.084922,-0.061534,-0.04183,0.10739,-0.028177,-0.14527,0.044959,-0.011167,0.18761,0.07398,0.073209,-0.0089263,0.012403,-0.015271,0.058014,0.18643,-0.035289,0.036097,0.0047219,-0.011986,0.11474,0.063445,0.077898,0.048449,0.057772,0.083804,-0.0052346,0.10702,-0.060901,0.01288,-1.0785375244,0.76074609
371,0.59157,0.91134,0.30865,0.80796,0.21918,0.71447,0.10203,0.48368,0.43053,0.11471,0.21615,0.29145,0.24879,0.33107,0.10583,0.38004,0.33645,0.21666,0.24988,0.22082,0.2147,0.134,0.2152,0.25299,0.10465,0.20626,0.071879,0.081403,0.32513,0.055615,0.065455,0.042544,0.28,-0.031866,-0.14088,0.026955,-0.21591,-0.098674,-0.059737,0.20574,-0.034092,-0.094646,0.087496,0.021017,0.20805,-0.053781,0.09906,0.10139,0.016795,-0.19292,-0.041403,-0.069316,-0.035472,0.16208,0.018454,-0.14107,0.0044627,-0.0015209,0.16787,0.07697,0.071113,-0.020846,0.0038944,-0.035514,0.0032515,0.30292,0.00974,0.026729,0.0021099,-0.0044397,0.12051,0.044047,0.081915,0.054253,0.069338,0.070084,-0.00041079,0.063034,-0.066094,0.0052086,-0.9056489278,0.7409127178
381,0.60927,0.89092,0.27519,0.70549,0.21981,0.70699,0.12563,0.46572,0.40897,0.17752,0.1985,0.31105,0.27649,0.35076,0.098635,0.35769,0.34533,0.19256,0.25162,0.21588,0.18584,0.14407,0.22362,0.20282,0.11173,0.20791,0.082277,0.12698,0.27469,0.050044,0.04151,0.043529,0.2457,-0.037426,-0.16024,0.0092376,-0.22413,-0.065473,-0.066258,0.27245,-0.043764,-0.087641,0.079563,-0.0094124,0.19928,-0.03378,0.067362,0.12842,-0.0048183,-0.20967,-0.070339,-0.026095,-0.021897,0.17886,0.032341,-0.12681,-0.02968,0.012381,0.16213,0.080929,0.071987,-0.032654,-0.025493,-0.042314,-0.034517,0.32401,-0.0072712,0.024765,-0.013988,0.00079985,0.096743,0.0293,0.077888,0.048377,0.07759,0.042135,-0.019257,0.029334,-0.057783,-0.0027392,-0.5117581728,0.695154972
391,0.54803,0.79967,0.19657,0.572,0.19811,0.62615,0.17578,0.43665,0.33873,0.19233,0.11944,0.3127,0.27927,0.36865,0.05447,0.31866,0.3446,0.16787,0.26995,0.19069,0.16385,0.090533,0.14738,0.15981,0.12649,0.19351,0.047833,0.13704,0.24876,0.044155,0.0096383,0.038374,0.15927,-0.043685,-0.17199,-0.019429,-0.23674,-0.08449,-0.055347,0.34219,-0.050874,-0.084368,0.070098,-0.021321,0.1917,-0.028664,0.077792,0.08591,0.0045416,-0.22666,-0.088186,-0.011951,0.0045199,0.16754,0.0039659,-0.06635,-0.049242,0.015935,0.14823,0.069582,0.06258,-0.018507,-0.037177,-0.067138,-0.06174,0.28711,-0.070762,0.048502,-0.010833,0.00084567,0.080657,0.005337,0.066564,0.03783,0.10189,0.026638,-0.034638,0.015935,-0.042965,-0.021381,-0.2886651588,0.4818617636
401,0.49806,0.75319,0.14544,0.49824,0.20859,0.54621,0.21249,0.42637,0.28683,0.21333,0.081935,0.33199,0.28663,0.38916,0.046839,0.29645,0.34194,0.15009,0.24114,0.17813,0.15878,0.052301,0.1501,0.14366,0.12274,0.1764,0.022876,0.15335,0.22858,0.043577,-0.0013163,0.066893,0.20073,-0.053984,-0.17689,-0.008343,-0.2146,-0.091173,-0.079268,0.41389,-0.055908,-0.094494,0.074486,-0.021735,0.16647,-0.035121,0.06718,0.032401,0.010974,-0.22474,-0.082911,-0.036757,0.0068774,0.12744,-0.0021972,-0.043046,-0.03518,0.038489,0.11363,0.062485,0.025685,-0.028915,-0.048914,-0.063558,-0.082297,0.22962,-0.11304,0.04216,-0.0016951,0.0091605,0.079735,-0.018206,0.073975,0.024786,0.090037,-0.015207,-0.033975,0.01884,-0.063473,-0.033589,-0.12981934628,0.4240860454
411,0.48671,0.73747,0.13581,0.44878,0.22884,0.45407,0.25047,0.40984,0.28607,0.23135,0.089197,0.33115,0.2904,0.37566,0.050029,0.28339,0.34797,0.20615,0.23759,0.19812,0.15222,0.055718,0.13321,0.15183,0.10612,0.12679,0.014452,0.16027,0.17295,0.053788,0.024004,0.073977,0.16,-0.040831,-0.16719,-0.0054609,-0.24119,-0.058373,-0.096481,0.46013,-0.058738,-0.077564,0.095631,-0.069413,0.16748,-0.0060999,0.042098,-0.017638,0.010656,-0.19657,-0.054854,-0.057816,-0.015123,0.086302,-0.026877,-0.080936,-0.050428,0.040961,0.11123,0.050117,0.016866,-0.034072,-0.071448,-0.077589,-0.095317,0.16845,-0.13631,0.049511,-0.011536,-0.0083381,0.083898,-0.036903,0.077614,-0.017207,0.031072,-0.034577,-0.040287,0.041832,-0.076124,-0.037839,0.0655434902,0.4305321674
421,0.64642,0.8897,0.40938,0.51901,0.28352,0.42172,0.34082,0.45046,0.34761,0.31248,0.12498,0.36811,0.34901,0.40227,0.10375,0.36195,0.32648,0.28134,0.24676,0.19705,0.19998,0.12216,0.19185,0.20169,0.10165,0.15404,0.045388,0.17295,0.17271,0.037606,0.079815,0.0898,0.21413,-0.025542,-0.138,-0.02558,-0.24934,-0.01602,-0.098863,0.48168,-0.068764,-0.0094863,0.10912,-0.088499,0.18528,0.040548,0.027425,-0.044099,0.025095,-0.17191,-0.014941,-0.072542,-0.042765,0.044379,-0.040285,-0.1128,-0.10881,0.032783,0.089479,0.073704,0.067834,-0.045208,-0.082036,-0.055661,-0.087006,0.16425,-0.1367,0.04141,0.00068114,-0.019943,0.086785,-0.035784,0.062689,-0.034673,0.0044703,-0.036564,-0.067509,0.060844,-0.077042,-0.033417,-0.05566342586,0.4017586332
431,0.76355,0.9775,0.65153,0.61019,0.32036,0.37677,0.37328,0.43507,0.35818,0.32681,0.13647,0.36931,0.33483,0.38308,0.19,0.43555,0.31208,0.29042,0.24603,0.19057,0.19334,0.16511,0.21546,0.23087,0.10556,0.18563,0.03572,0.18078,0.17486,0.025056,0.15162,0.10419,0.19903,-0.0061605,-0.13293,-0.029747,-0.26475,0.044021,-0.088327,0.48262,-0.063149,0.021952,0.10127,-0.08589,0.19979,0.035439,0.015446,-0.066558,0.015753,-0.1584,0.010497,-0.08193,-0.036905,-0.0067722,-0.042259,-0.09269,-0.12983,0.042968,0.086801,0.070221,0.063618,-0.055011,-0.060086,-0.031807,-0.09348,0.21478,-0.11673,0.022208,0.0094854,-0.029564,0.052079,-0.070841,0.052646,-0.053589,0.013415,-0.055251,-0.062726,0.034043,-0.051258,-0.016452,0.0760099698,0.339273118
441,0.82449,1.0636,0.65028,0.60818,0.31815,0.36161,0.39091,0.40637,0.38536,0.32252,0.20867,0.35666,0.29429,0.38863,0.19303,0.49529,0.28869,0.3012,0.23105,0.21297,0.17522,0.1738,0.22574,0.23228,0.095982,0.18644,0.079276,0.14753,0.13642,0.030595,0.16452,0.085377,0.27221,-0.020807,-0.14382,0.0066904,-0.28522,0.074453,-0.11109,0.50904,-0.078794,0.05444,0.084792,-0.10379,0.18787,0.043542,0.01553,-0.014328,-0.0032382,-0.16181,0.01432,-0.097006,-0.080405,-0.018749,-0.0225,-0.10729,-0.1522,0.047391,0.085683,0.061995,0.086548,-0.057494,-0.06593,-0.010267,-0.090829,0.22003,-0.046168,0.011044,0.00049215,-0.011652,0.070956,-0.098161,0.0034084,-0.048502,0.057508,-0.039029,-0.064351,0.012965,-0.01338,-0.019737,-0.2767968358,0.4791394166
451,0.89266,1.0968,0.60183,0.56049,0.28213,0.35604,0.41233,0.38165,0.36905,0.37968,0.34466,0.34861,0.29229,0.40253,0.21336,0.47216,0.27976,0.24899,0.20602,0.23212,0.14974,0.16719,0.25874,0.22954,0.12451,0.20203,0.17386,0.14629,0.15518,0.017369,0.15136,0.067628,0.22977,-0.037048,-0.16753,0.038027,-0.28548,0.12325,-0.10905,0.49283,-0.069385,0.13272,0.08471,-0.085624,0.19568,0.076131,0.00091909,0.035645,-0.009286,-0.15358,-0.0019046,-0.094198,-0.04821,0.032244,0.11391,-0.10981,-0.16297,0.030303,0.051443,0.029158,0.099129,-0.06217,-0.072133,-0.018059,-0.10024,0.22538,0.082602,-0.0039066,0.012704,-0.007963,0.056525,-0.093316,-0.013791,-0.063001,0.078022,-0.022635,-0.058027,-0.059841,0.030619,-0.027757,-0.6907150196,0.938201374
461,1.0084,1.0836,0.61957,0.54204,0.32576,0.39228,0.45862,0.39061,0.40352,0.49085,0.4747,0.41994,0.32293,0.41106,0.28469,0.45666,0.30458,0.23376,0.24581,0.2521,0.1544,0.18414,0.24592,0.16579,0.21593,0.18369,0.2927,0.20619,0.18286,0.019148,0.1736,0.090352,0.21267,-0.029337,-0.18169,0.066787,-0.27357,0.20064,-0.12474,0.49203,-0.096253,0.22432,0.10594,-0.089246,0.20862,0.10303,0.010465,0.068484,0.041254,-0.14867,0.026919,-0.079433,-0.052917,0.12663,0.28322,-0.12728,-0.16305,0.0098911,0.047964,0.0067821,0.10273,-0.087258,-0.099789,-0.043043,-0.096793,0.21465,0.17499,-0.0065405,0.00061865,-0.021543,0.041747,-0.075754,0.0069664,-0.062243,0.047227,-0.041762,-0.072035,-0.10177,0.053776,-0.038645,-0.7470952188,0.833070042
471,1.0722,1.0247,0.79408,0.55409,0.36878,0.38545,0.50893,0.41135,0.38923,0.56058,0.5652,0.46323,0.40534,0.42174,0.34038,0.41145,0.32983,0.28529,0.28728,0.27047,0.1762,0.23453,0.1923,0.17454,0.25326,0.18454,0.35074,0.22627,0.25247,0.06691,0.18817,0.11202,0.1607,-0.019734,-0.15298,0.052266,-0.2835,0.19192,-0.11293,0.50776,-0.11215,0.23675,0.14155,-0.050173,0.1686,0.1151,0.016165,0.03637,0.074518,-0.14835,0.038272,-0.075699,-0.04489,0.12533,0.32049,-0.086827,-0.13561,-0.0082905,0.054174,-0.012814,0.10438,-0.094408,-0.10197,-0.059299,-0.098298,0.19278,0.076785,0.0065461,0.009424,-0.023004,-0.0024856,-0.07048,-0.016234,-0.082648,0.014039,-0.096253,-0.079137,-0.10771,0.091918,-0.072129,-0.3035225234,0.7029750822
481,1.1448,0.92206,0.74322,0.51553,0.36598,0.39648,0.54656,0.46529,0.36407,0.69921,0.64945,0.52489,0.46344,0.42258,0.39716,0.36366,0.33198,0.30692,0.32083,0.34231,0.21046,0.23737,0.18777,0.17426,0.33717,0.18181,0.41245,0.26713,0.25595,0.12591,0.22292,0.15489,0.17338,-0.01673,-0.10932,0.057192,-0.26174,0.19818,-0.097762,0.514,-0.10845,0.25176,0.15296,-0.015602,0.1692,0.16653,0.027087,0.041133,0.094712,-0.11029,0.13864,-0.10352,-0.040624,0.11662,0.29302,-0.047549,-0.11541,-0.0091324,0.077967,-0.014003,0.14041,-0.086242,-0.09149,-0.063835,-0.085075,0.17542,0.015946,0.021378,-0.012305,-0.031217,-0.0088386,-0.091171,-0.0051769,-0.077976,-0.030756,-0.155,-0.085224,-0.12838,0.11443,-0.091084,-0.4690853258,0.7168598912
491,1.1241,0.87454,0.66219,0.51484,0.38603,0.42304,0.57052,0.49168,0.36906,0.72879,0.66626,0.57549,0.46666,0.45395,0.39349,0.33517,0.36262,0.3096,0.33299,0.3861,0.23535,0.22614,0.21076,0.18825,0.37613,0.12563,0.44128,0.27952,0.21771,0.14856,0.26522,0.16288,0.11129,0.021595,-0.03384,0.049058,-0.23479,0.19641,-0.063688,0.50446,-0.10718,0.22423,0.16566,-0.060735,0.17674,0.17394,0.0016577,0.046143,0.081616,-0.053834,0.16267,-0.14798,-0.024411,0.18206,0.26205,-0.063364,-0.11818,0.0010929,0.11196,-0.03422,0.17223,-0.071248,-0.0927,-0.047244,-0.10203,0.14366,-0.0066187,-0.0044734,-0.0049752,-0.03192,-0.029119,-0.084368,-0.0001893,-0.046868,-0.013673,-0.16521,-0.081661,-0.1155,0.090132,-0.085956,-0.6306418908,0.8242167132
501,1.2479,0.87349,0.92938,0.55399,0.45651,0.46427,0.61623,0.5126,0.38436,0.70812,0.6965,0.57996,0.50745,0.45919,0.4647,0.32838,0.40861,0.44021,0.35779,0.44586,0.29185,0.31772,0.1991,0.2063,0.40284,0.12742,0.49007,0.30217,0.20956,0.15383,0.37962,0.19568,0.10442,0.062025,0.0092834,0.052457,-0.21856,0.19297,-0.047911,0.50456,-0.11576,0.17413,0.18398,-0.014838,0.1728,0.1842,0.0016805,0.062455,0.11728,-0.025185,0.12463,-0.14249,-0.036371,0.18959,0.21268,-0.069369,-0.13596,-0.0043492,0.17479,-0.070864,0.18524,-0.083169,-0.10137,-0.043592,-0.065138,0.1585,0.0023847,-0.013823,-0.032195,-0.032887,-0.020177,-0.092544,-0.01104,-0.02214,-0.0042139,-0.14103,-0.072249,-0.091463,0.065516,-0.08929,-0.334838439,0.5667715904
511,1.2436,0.80008,0.91856,0.56269,0.45664,0.46299,0.65756,0.5303,0.33689,0.63609,0.65619,0.57955,0.54638,0.47572,0.47604,0.29164,0.44083,0.43296,0.34548,0.43969,0.33673,0.3549,0.19826,0.2076,0.43158,0.14644,0.5131,0.31867,0.21423,0.15311,0.42103,0.18374,0.01823,0.065276,0.040307,0.045165,-0.203,0.18289,-0.034983,0.49836,-0.10107,0.13718,0.20781,0.041705,0.19734,0.16254,0.0056978,0.075273,0.1606,-0.0052884,0.087302,-0.12784,0.0016005,0.14964,0.16477,-0.052771,-0.11182,-0.01431,0.15998,-0.064682,0.17497,-0.065182,-0.10347,-0.048212,-0.05491,0.16862,-0.021906,-0.010298,-0.020288,-0.045422,-0.026085,-0.08263,-0.033512,-0.012894,-0.012521,-0.15239,-0.066252,-0.077913,0.039883,-0.094217,-0.3754345976,0.5135107856
521,1.2012,0.78606,0.79671,0.55888,0.43249,0.49773,0.70997,0.54818,0.33353,0.60295,0.61173,0.60481,0.55804,0.4824,0.47704,0.25517,0.47551,0.38806,0.35589,0.45162,0.33066,0.32376,0.17057,0.18713,0.46453,0.16289,0.50949,0.31717,0.20863,0.1479,0.40867,0.19913,-0.0063767,0.085208,0.053112,0.064443,-0.19032,0.19675,-0.031819,0.5186,-0.075751,0.091368,0.22541,0.023427,0.20762,0.14001,0.0058392,0.08305,0.1799,0.031802,0.043082,-0.12131,0.012999,0.15986,0.11533,-0.049637,-0.12121,-0.010395,0.17148,-0.042283,0.1501,-0.046883,-0.09342,-0.05101,-0.043388,0.16272,-0.077549,-0.013881,-0.020404,-0.04903,-0.043377,-0.066429,-0.041598,-0.018398,-0.017395,-0.15508,-0.059711,-0.11776,0.015801,-0.085035,-0.6566520322,0.5566890136
531,1.1833,0.94469,0.70977,0.63887,0.43581,0.55678,0.78622,0.5897,0.44925,0.56811,0.62404,0.65095,0.59631,0.53091,0.4494,0.32156,0.51223,0.37274,0.40179,0.49354,0.33692,0.29381,0.21348,0.23807,0.41282,0.16472,0.47925,0.28817,0.21883,0.16865,0.35474,0.19868,0.11675,0.13693,0.063485,0.12278,-0.19046,0.22858,-0.051273,0.51688,-0.081181,0.079113,0.30133,-0.066246,0.19918,0.16236,0.017705,0.12586,0.18671,0.031421,0.04694,-0.14988,-0.017569,0.22479,0.092824,-0.089853,-0.13485,-0.0039743,0.19132,-0.053673,0.16306,-0.055519,-0.084734,-0.059046,-0.037179,0.13252,-0.069157,-0.027533,-0.016317,-0.047499,-0.0089231,-0.10072,-0.0076071,-0.027525,-0.030931,-0.13516,-0.067574,-0.10603,0.038286,-0.086332,-0.8647835494,0.6578962782
541,1.2783,1.1017,0.9012,0.79171,0.47992,0.58266,0.8327,0.59646,0.47285,0.54473,0.66026,0.66436,0.62123,0.54989,0.47845,0.39972,0.50595,0.36766,0.41762,0.52033,0.34691,0.3199,0.24208,0.3241,0.39757,0.19198,0.46998,0.28588,0.23123,0.16443,0.32511,0.20836,0.15556,0.13242,0.03766,0.15392,-0.21022,0.25962,-0.039546,0.48064,-0.077929,0.041839,0.27671,-0.022254,0.18086,0.15533,0.040694,0.13466,0.21167,0.022991,0.028275,-0.15403,-0.018378,0.18716,0.080643,-0.085535,-0.14128,-0.0030803,0.18347,-0.039071,0.13076,-0.070186,-0.099141,-0.048428,-0.030325,0.17003,-0.05434,-0.049964,-0.0086703,-0.062254,-0.023459,-0.10746,-0.030542,-0.030429,-0.055802,-0.13646,-0.067269,-0.074201,0.030364,-0.092951,-0.4904458282,0.578949207
551,1.335,1.1998,0.96162,0.91375,0.51333,0.63936,0.85827,0.6481,0.52621,0.55789,0.7185,0.64523,0.62265,0.55506,0.49883,0.47167,0.53292,0.38902,0.42262,0.56574,0.3414,0.36592,0.26275,0.40283,0.41158,0.21339,0.47453,0.30994,0.23333,0.19948,0.33087,0.23998,0.23331,0.15094,0.036526,0.15917,-0.21126,0.25578,-0.029724,0.48125,-0.074318,0.049725,0.24184,-0.031406,0.16736,0.15911,0.024304,0.17961,0.20769,0.030501,0.039845,-0.16417,-0.018244,0.1836,0.08342,-0.11542,-0.1484,0.011592,0.17945,-0.033454,0.11527,-0.057006,-0.090653,-0.079842,-0.028938,0.21143,-0.055338,-0.077922,0.0026049,-0.046999,-0.019533,-0.12497,-0.010871,-0.044586,-0.025062,-0.12802,-0.057383,-0.092382,0.042122,-0.11204,-0.9146625892,0.6810232124
561,1.2759,1.3661,0.89261,0.99757,0.52002,0.72481,0.94625,0.70911,0.60159,0.47071,0.60901,0.61666,0.602,0.60797,0.42119,0.55278,0.54794,0.34647,0.45385,0.49831,0.37277,0.35522,0.38203,0.43662,0.31754,0.25323,0.38076,0.24994,0.24643,0.21569,0.32098,0.21886,0.31129,0.15472,0.037914,0.15439,-0.22113,0.16682,-0.0085042,0.47623,-0.065947,0.020801,0.24606,-0.040076,0.16817,0.098851,0.057251,0.20309,0.19837,0.037812,-0.012813,-0.17314,-0.020773,0.20434,0.071345,-0.12983,-0.16785,0.032495,0.1517,-0.0084122,0.096599,-0.056339,-0.068834,-0.071108,-0.045461,0.22653,-0.054795,-0.10946,0.036478,-0.071038,0.0065188,-0.1054,-0.0094032,-0.057607,0.0043031,-0.089904,-0.081976,-0.079654,0.025585,-0.10465,-1.0132726084,0.6234569026
571,1.2556,1.4706,0.83863,0.9904,0.50164,0.71291,0.94978,0.65185,0.61287,0.43465,0.526,0.51988,0.53328,0.57153,0.36569,0.61531,0.52986,0.30689,0.40936,0.42206,0.34231,0.32232,0.38068,0.41781,0.28224,0.24453,0.3181,0.23192,0.20977,0.21046,0.28356,0.19634,0.2751,0.14327,0.0031547,0.14277,-0.1969,0.10914,-0.029122,0.46323,-0.070738,-0.0023373,0.1868,-0.062187,0.17693,0.061963,0.047578,0.14254,0.17284,0.024826,-0.041001,-0.16154,-0.0057965,0.19491,0.032911,-0.12055,-0.16362,0.030035,0.13926,-0.014585,0.0618,-0.052571,-0.066254,-0.058257,-0.058113,0.21303,-0.061103,-0.11163,0.007066,-0.059776,-0.0064416,-0.12017,0.0066886,-0.012531,-0.0087746,-0.093978,-0.085458,-0.13082,-0.014173,-0.11064,-0.4976282204,0.5490438196
